Outlet_ID,Outlet_Size,Cooler_Count,Outlet_Type
OUT_00727,Medium,2.0,Pharmacy
OUT_00728,Large,2.0,Bakery
OUT_00729,small,0.0,Hotel
OUT_00730,Medium,1.0,Pharmacy
OUT_00731,Large,5.0,Eatery
OUT_00732,Medium,2.0,Kiosk
OUT_00733,Medium,2.0,SMMT
OUT_00734,Large,3.0,Grocery
OUT_00735,small,0.0,Bakery
OUT_00736,Large,4.0,Pharmacy
OUT_00737,Large,4.0,Hotel
OUT_00738,small,0.0,Grocery
OUT_00739,small,1.0,Hotel
OUT_00740,Medium,1.0,Kiosk
OUT_00741,small,0.0,Pharmacy
OUT_00742,Extra Large,5.0,Bakery
OUT_00744,Medium,1.0,Grocery
OUT_00745,Medium,1.0,Eatery
OUT_00746,Large,3.0,Eatery
OUT_00747,Medium,1.0,Grocery
OUT_00748,small,0.0,Bakery
OUT_00749,Medium,2.0,Kiosk
OUT_00750,Medium,2.0,Eatery
OUT_00751,small,1.0,Grocery
OUT_00752,small,0.0,Bakery
OUT_00753,Large,5.0,Eatery
OUT_00754,small,1.0,SMMT
OUT_00755,Large,4.0,Eatery
OUT_00756,Medium,2.0,Eatery
OUT_00757,Medium,2.0,Grocery
OUT_00758,small,1.0,SMMT
OUT_00759,small,0.0,Grocery
OUT_00760,small,0.0,Grocery
OUT_00761,Medium,2.0,Hotel
OUT_00762,small,0.0,Grocery
OUT_00763,small,1.0,Kiosk
OUT_00764,Medium,1.0,Bakery
OUT_00765,small,0.0,Hotel
OUT_00766,small,1.0,Hotel
OUT_00767,Medium,2.0,Bakery
OUT_00768,small,0.0,SMMT
OUT_00769,Medium,1.0,SMMT
OUT_00770,small,0.0,Kiosk
OUT_00771,Medium,1.0,Grocery
OUT_00772,Medium,2.0,Pharmacy
OUT_00773,Large,2.0,Pharmacy
OUT_00774,small,1.0,Bakery
OUT_00775,Medium,1.0,Grocery
OUT_00776,small,0.0,Eatery
OUT_00777,small,3.0,Kiosk
OUT_00778,Extra Large,2.0,Grocery
OUT_00779,Medium,1.0,Bakery
OUT_00780,small,0.0,Eatery
OUT_00781,small,1.0,Eatery
OUT_00782,small,2.0,Pharmacy
OUT_00783,small,0.0,Kiosk
OUT_00784,small,1.0,SMMT
OUT_00785,Medium,1.0,SMMT
OUT_00786,small,0.0,Bakery
OUT_00787,Medium,1.0,SMMT
OUT_00788,Medium,2.0,Pharmacy
OUT_00789,Large,5.0,Bakery
OUT_00790,small,0.0,Bakery
OUT_00791,Extra Large,5.0,SMMT
OUT_00792,Large,5.0,Pharmacy
OUT_00793,Medium,1.0,Hotel
OUT_00794,small,0.0,Bakery
OUT_00795,Large,2.0,SMMT
OUT_00796,small,0.0,Grocery
OUT_00797,Medium,2.0,SMMT
OUT_00798,Medium,2.0,Eatery
OUT_00799,Large,4.0,SMMT
OUT_00800,Large,3.0,Eatery
OUT_00801,small,1.0,Bakery
OUT_00802,small,0.0,Kiosk
OUT_00803,Medium,1.0,Bakery
OUT_00804,small,0.0,Bakery
OUT_00805,small,0.0,Grocery
OUT_00806,small,0.0,Pharmacy
OUT_00807,small,0.0,SMMT
OUT_00808,Medium,1.0,Kiosk
OUT_00809,Medium,2.0,Hotel
OUT_00810,small,0.0,Pharmacy
OUT_00811,small,0.0,SMMT
OUT_00812,small,1.0,Kiosk
OUT_00813,small,0.0,Bakery
OUT_00814,small,0.0,Pharmacy
OUT_00815,Extra Large,2.0,Eatery
OUT_00816,small,0.0,Bakery
OUT_00817,small,5.0,Eatery
OUT_00818,small,0.0,Pharmacy
OUT_00819,small,0.0,SMMT
OUT_00820,small,0.0,Grocery
OUT_00821,small,1.0,Kiosk
OUT_00822,Medium,1.0,Bakery
OUT_00823,Large,2.0,Eatery
OUT_00824,small,0.0,Eatery
OUT_00825,Medium,2.0,Eatery
OUT_00826,Medium,2.0,Eatery
OUT_00827,small,0.0,Kiosk
OUT_00828,Medium,1.0,Eatery
OUT_00829,small,0.0,Pharmacy
OUT_00830,small,1.0,Hotel
OUT_00831,small,0.0,Eatery
OUT_00832,small,0.0,Kiosk
OUT_00833,Medium,2.0,Grocery
OUT_00834,Medium,1.0,Hotel
OUT_00835,Medium,2.0,SMMT
OUT_00836,Medium,2.0,Hotel
OUT_00837,Large,4.0,Kiosk
OUT_00838,Medium,1.0,Pharmacy
OUT_00839,small,0.0,Pharmacy
OUT_00840,Extra Large,4.0,Hotel
OUT_00841,small,0.0,Hotel
OUT_00842,small,0.0,Bakery
OUT_00843,Medium,2.0,Bakery
OUT_00844,small,0.0,Grocery
OUT_00845,Medium,1.0,Bakery
OUT_00846,small,1.0,Bakery
OUT_00847,Medium,1.0,Kiosk
OUT_00848,Medium,2.0,Bakery
OUT_00849,Medium,1.0,Eatery
OUT_00850,small,0.0,SMMT
OUT_00851,small,0.0,Bakery
OUT_00852,Medium,2.0,Kiosk
OUT_00853,Extra Large,5.0,Bakery
OUT_00854,Medium,1.0,Kiosk
OUT_00855,small,1.0,Hotel
OUT_00856,Extra Large,2.0,Pharmacy
OUT_00857,Large,4.0,Pharmacy
OUT_00858,small,0.0,Kiosk
OUT_00859,small,0.0,Kiosk
OUT_00860,small,0.0,Kiosk
OUT_00861,small,0.0,SMMT
OUT_00862,small,1.0,Eatery
OUT_00863,small,0.0,SMMT
OUT_00864,small,0.0,Hotel
OUT_00865,Medium,2.0,Grocery
OUT_00866,Medium,1.0,Bakery
OUT_00867,Medium,2.0,Grocery
OUT_00868,small,0.0,Kiosk
OUT_00869,small,1.0,Grocery
OUT_00870,Medium,2.0,Pharmacy
OUT_00871,Large,2.0,SMMT
OUT_00872,small,0.0,Pharmacy
OUT_00873,Large,2.0,Eatery
OUT_00874,Medium,1.0,Bakery
OUT_00875,small,0.0,SMMT
OUT_00876,small,0.0,Bakery
OUT_00877,Large,4.0,Eatery
OUT_00878,Medium,2.0,Pharmacy
OUT_00879,Medium,1.0,Hotel
OUT_00880,small,0.0,Bakery
OUT_00881,Large,2.0,SMMT
OUT_00882,small,0.0,SMMT
OUT_00883,small,0.0,SMMT
OUT_00884,Medium,1.0,Bakery
OUT_00885,Medium,1.0,Bakery
OUT_00886,Extra Large,2.0,Kiosk
OUT_00887,small,0.0,Grocery
OUT_00888,small,0.0,Grocery
OUT_00889,Medium,2.0,Pharmacy
OUT_00890,Medium,1.0,Bakery
OUT_00891,Medium,2.0,Bakery
OUT_00892,small,1.0,Bakery
OUT_00893,small,1.0,Bakery
OUT_00894,small,0.0,Grocery
OUT_00895,Medium,1.0,Bakery
OUT_00896,small,0.0,SMMT
OUT_00897,Medium,2.0,Pharmacy
OUT_00898,small,1.0,SMMT
OUT_00899,small,1.0,Grocery
OUT_00900,small,1.0,Bakery
OUT_00901,small,0.0,Pharmacy
OUT_00902,small,0.0,Kiosk
OUT_00903,Large,2.0,Grocery
OUT_00904,small,0.0,Pharmacy
OUT_00905,small,0.0,SMMT
OUT_00906,Large,4.0,Eatery
OUT_00907,small,0.0,Hotel
OUT_00908,small,0.0,Hotel
OUT_00909,small,0.0,Grocery
OUT_00910,small,0.0,Eatery
OUT_00911,small,0.0,Grocery
OUT_00912,Large,5.0,Grocery
OUT_00913,Medium,2.0,Eatery
OUT_00914,Medium,1.0,Grocery
OUT_00915,small,1.0,Eatery
OUT_00916,Medium,2.0,Grocery
OUT_00917,Medium,1.0,Kiosk
OUT_00918,Large,4.0,Kiosk
OUT_00919,small,0.0,SMMT
OUT_00920,Medium,1.0,Eatery
OUT_00921,Medium,1.0,SMMT
OUT_00922,small,1.0,Hotel
OUT_00923,Large,5.0,Hotel
OUT_00924,Medium,2.0,Pharmacy
OUT_00925,small,0.0,Eatery
OUT_00926,small,0.0,SMMT
OUT_00927,small,0.0,SMMT
OUT_00928,small,0.0,Hotel
OUT_00929,Medium,2.0,Grocery
OUT_00930,Medium,2.0,Grocery
OUT_00931,small,0.0,SMMT
OUT_00932,small,1.0,Eatery
OUT_00933,Large,3.0,Kiosk
OUT_00934,Large,3.0,Grocery
OUT_00935,Medium,1.0,Pharmacy
OUT_00936,small,0.0,Hotel
OUT_00937,Large,5.0,Pharmacy
OUT_00938,Medium,2.0,Pharmacy
OUT_00939,small,1.0,Grocery
OUT_00940,small,1.0,Hotel
OUT_00941,Medium,1.0,Grocery
OUT_00942,Medium,2.0,Bakery
OUT_00943,Large,4.0,Grocery
OUT_00944,small,1.0,SMMT
OUT_00945,Medium,2.0,SMMT
OUT_00946,small,1.0,Hotel
OUT_00947,small,0.0,SMMT
OUT_00948,small,0.0,SMMT
OUT_00949,small,0.0,Eatery
OUT_00950,small,0.0,Grocery
OUT_00951,Medium,1.0,Bakery
OUT_00952,Large,4.0,Eatery
OUT_00953,small,1.0,Bakery
OUT_00954,Large,3.0,Grocery
OUT_00955,Medium,1.0,Hotel
OUT_00956,Medium,1.0,Grocery
OUT_00957,small,0.0,Grocery
OUT_00958,small,0.0,Eatery
OUT_00959,small,0.0,Grocery
OUT_00960,Large,3.0,SMMT
OUT_00961,small,1.0,Eatery
OUT_00962,Medium,2.0,Pharmacy
OUT_00963,Medium,2.0,Grocery
OUT_00964,small,0.0,Kiosk
OUT_00965,Extra Large,2.0,SMMT
OUT_00966,small,0.0,Pharmacy
OUT_00967,small,0.0,Eatery
OUT_00968,small,0.0,Pharmacy
OUT_00969,Medium,1.0,Bakery
OUT_00970,small,1.0,Hotel
OUT_00971,small,1.0,Kiosk
OUT_00972,Medium,1.0,Kiosk
OUT_00973,Large,4.0,Kiosk
OUT_00974,small,0.0,Pharmacy
OUT_00975,small,0.0,Hotel
OUT_00976,Medium,2.0,SMMT
OUT_00977,small,0.0,SMMT
OUT_00978,small,0.0,Hotel
OUT_00979,small,1.0,Grocery
OUT_00980,small,1.0,Bakery
OUT_00981,Medium,1.0,Bakery
OUT_00982,small,0.0,Pharmacy
OUT_00983,small,0.0,Kiosk
OUT_00984,small,0.0,Eatery
OUT_00985,Medium,2.0,Bakery
OUT_00986,Large,3.0,Bakery
OUT_00987,small,0.0,SMMT
OUT_00988,Medium,1.0,Grocery
OUT_00989,small,0.0,Hotel
OUT_00990,Large,5.0,Grocery
OUT_00991,small,1.0,Hotel
OUT_00992,Medium,2.0,Eatery
OUT_00993,small,1.0,Hotel
OUT_00994,Large,2.0,Hotel
OUT_00995,Large,3.0,Kiosk
OUT_00996,Extra Large,3.0,Hotel
OUT_00997,Medium,1.0,Bakery
OUT_00998,Medium,2.0,Bakery
OUT_00999,Medium,2.0,Kiosk
OUT_01000,small,0.0,Pharmacy
OUT_01001,small,0.0,Kiosk
OUT_01002,small,0.0,Grocery
OUT_01003,small,0.0,Eatery
OUT_01004,small,1.0,Grocery
OUT_01005,Medium,1.0,Kiosk
OUT_01006,Extra Large,4.0,Hotel
OUT_01007,small,1.0,Bakery
OUT_01008,Medium,2.0,Kiosk
OUT_01009,small,1.0,Pharmacy
OUT_01010,Medium,1.0,Pharmacy
OUT_01011,Medium,1.0,Hotel
OUT_01012,Medium,1.0,Hotel
OUT_01013,small,0.0,Hotel
OUT_01014,Medium,1.0,SMMT
OUT_01015,Medium,2.0,Eatery
OUT_01016,Medium,1.0,Bakery
OUT_01017,small,0.0,Pharmacy
OUT_01018,Large,2.0,Eatery
OUT_01019,small,0.0,Kiosk
OUT_01020,small,1.0,Hotel
OUT_01021,small,0.0,Pharmacy
OUT_01022,small,1.0,SMMT
OUT_01023,Large,2.0,Kiosk
OUT_01024,small,0.0,Eatery
OUT_01025,Medium,1.0,Grocery
OUT_01026,Medium,2.0,Grocery
OUT_01027,small,0.0,Kiosk
OUT_01028,small,0.0,Kiosk
OUT_01029,small,0.0,Hotel
OUT_01030,small,0.0,Eatery
OUT_01031,small,0.0,Kiosk
OUT_01032,Extra Large,3.0,Eatery
OUT_01033,small,0.0,Hotel
OUT_01034,small,0.0,Eatery
OUT_01035,Medium,2.0,Pharmacy
OUT_01036,Large,4.0,Eatery
OUT_01037,Medium,2.0,Hotel
OUT_01038,Medium,2.0,Eatery
OUT_01039,Medium,2.0,SMMT
OUT_01040,Medium,1.0,Hotel
OUT_01041,Medium,2.0,Bakery
OUT_01042,small,0.0,Kiosk
OUT_01043,small,0.0,Grocery
OUT_01044,Extra Large,3.0,Grocery
OUT_01045,small,0.0,Kiosk
OUT_01046,small,0.0,Pharmacy
OUT_01047,small,1.0,Hotel
OUT_01048,small,1.0,Kiosk
OUT_01049,Medium,2.0,Bakery
OUT_01050,small,0.0,Pharmacy
OUT_01051,Medium,2.0,Kiosk
OUT_01052,small,1.0,Eatery
OUT_01053,small,1.0,Kiosk
OUT_01054,Medium,2.0,Kiosk
OUT_01055,small,0.0,Bakery
OUT_01056,Medium,2.0,Grocery
OUT_01057,small,0.0,SMMT
OUT_01058,Medium,1.0,SMMT
OUT_01059,Medium,2.0,Grocery
OUT_01060,Medium,1.0,Kiosk
OUT_01061,Extra Large,3.0,Grocery
OUT_01062,small,0.0,Hotel
OUT_01063,small,0.0,Kiosk
OUT_01064,small,0.0,Bakery
OUT_01065,small,0.0,Kiosk
OUT_01066,small,0.0,Bakery
OUT_01067,small,0.0,SMMT
OUT_01068,small,1.0,Hotel
OUT_01069,Medium,2.0,Hotel
OUT_01070,small,0.0,Hotel
OUT_01071,small,1.0,Hotel
OUT_01072,Medium,2.0,Eatery
OUT_01073,Large,3.0,Bakery
OUT_01074,Medium,2.0,Pharmacy
OUT_01075,Medium,2.0,Grocery
OUT_01076,Medium,2.0,Hotel
OUT_01077,small,0.0,SMMT
OUT_01078,small,1.0,SMMT
OUT_01079,Large,2.0,Hotel
OUT_01080,Medium,2.0,Eatery
OUT_01081,small,0.0,Kiosk
OUT_01082,small,0.0,Grocery
OUT_01083,small,0.0,Kiosk
OUT_01084,small,0.0,Eatery
OUT_01085,Large,4.0,Bakery
OUT_01086,Medium,2.0,Eatery
OUT_01087,small,1.0,Hotel
OUT_01088,small,0.0,SMMT
OUT_01089,small,1.0,Bakery
OUT_01090,Large,3.0,SMMT
OUT_01091,small,1.0,Pharmacy
OUT_01092,small,0.0,Kiosk
OUT_01093,Medium,2.0,SMMT
OUT_01094,small,1.0,Grocery
OUT_01095,small,0.0,Pharmacy
OUT_01096,small,0.0,Eatery
OUT_01097,Medium,2.0,Bakery
OUT_01098,small,1.0,Bakery
OUT_01099,Large,2.0,Eatery
OUT_01100,Extra Large,4.0,Hotel
OUT_01101,small,1.0,Eatery
OUT_01102,Medium,2.0,Eatery
OUT_01103,small,1.0,Bakery
OUT_01104,small,0.0,SMMT
OUT_01105,Large,3.0,Hotel
OUT_01106,small,1.0,Grocery
OUT_01107,Large,3.0,SMMT
OUT_01108,Extra Large,2.0,Kiosk
OUT_01109,Medium,2.0,Hotel
OUT_01110,Medium,1.0,Bakery
OUT_01111,Medium,1.0,Bakery
OUT_01112,small,0.0,Eatery
OUT_01113,small,0.0,Kiosk
OUT_01114,small,0.0,Bakery
OUT_01115,Medium,1.0,Kiosk
OUT_01116,Medium,2.0,Eatery
OUT_01117,small,1.0,Bakery
OUT_01118,small,1.0,SMMT
OUT_01119,small,0.0,Hotel
OUT_01120,small,0.0,Kiosk
OUT_01121,Medium,2.0,SMMT
OUT_01122,small,1.0,Hotel
OUT_01123,Medium,2.0,Hotel
OUT_01124,Extra Large,4.0,Hotel
OUT_01125,small,0.0,SMMT
OUT_01126,small,0.0,Bakery
OUT_01127,small,1.0,Bakery
OUT_01128,small,0.0,Hotel
OUT_01129,small,1.0,SMMT
OUT_01130,Large,4.0,Pharmacy
OUT_01131,small,0.0,Hotel
OUT_01132,small,0.0,Bakery
OUT_01133,Large,4.0,Hotel
OUT_01134,Large,4.0,Pharmacy
OUT_01135,Large,4.0,Grocery
OUT_01136,small,0.0,Hotel
OUT_01137,Medium,2.0,Grocery
OUT_01138,Medium,1.0,Pharmacy
OUT_01140,small,1.0,Grocery
OUT_01141,small,1.0,Bakery
OUT_01142,Medium,1.0,Eatery
OUT_01143,small,1.0,Bakery
OUT_01144,small,1.0,Hotel
OUT_01145,Medium,1.0,Eatery
OUT_01146,Extra Large,5.0,Grocery
OUT_01147,small,0.0,SMMT
OUT_01148,Medium,1.0,Eatery
OUT_01149,Medium,2.0,Kiosk
OUT_01150,small,1.0,SMMT
OUT_01151,small,1.0,Hotel
OUT_01152,Extra Large,2.0,Eatery
OUT_01153,Large,4.0,Grocery
OUT_01154,small,0.0,Kiosk
OUT_01155,small,0.0,Pharmacy
OUT_01156,Medium,1.0,Grocery
OUT_01157,Medium,1.0,Hotel
OUT_01158,small,0.0,Eatery
OUT_01159,small,0.0,Eatery
OUT_01160,small,0.0,Grocery
OUT_01161,small,0.0,Eatery
OUT_01162,small,1.0,Hotel
OUT_01163,small,0.0,Bakery
OUT_01164,Large,2.0,Hotel
OUT_01165,small,1.0,Hotel
OUT_01166,Medium,1.0,SMMT
OUT_01167,small,1.0,Bakery
OUT_01168,small,0.0,Eatery
OUT_01169,small,1.0,Hotel
OUT_01171,small,1.0,Bakery
OUT_01172,small,0.0,Grocery
OUT_01173,Medium,1.0,Hotel
OUT_01174,small,0.0,Grocery
OUT_01175,Large,3.0,Hotel
OUT_01176,Medium,1.0,SMMT
OUT_01177,small,0.0,Bakery
OUT_01178,Large,3.0,Bakery
OUT_01179,Medium,1.0,SMMT
OUT_01180,Medium,1.0,Bakery
OUT_01181,small,0.0,Grocery
OUT_01182,Medium,1.0,SMMT
OUT_01183,small,0.0,Pharmacy
OUT_01184,small,1.0,Bakery
OUT_01185,small,0.0,Hotel
OUT_01186,small,0.0,Hotel
OUT_01187,small,0.0,Pharmacy
OUT_01188,small,0.0,Pharmacy
OUT_01189,small,1.0,Bakery
OUT_01190,small,0.0,Pharmacy
OUT_01191,Medium,1.0,Pharmacy
OUT_01192,small,1.0,Hotel
OUT_01193,small,0.0,Grocery
OUT_01194,small,0.0,Eatery
OUT_01195,Medium,2.0,SMMT
OUT_01196,small,1.0,Hotel
OUT_01197,Large,2.0,Grocery
OUT_01198,Medium,1.0,SMMT
OUT_01199,small,0.0,Grocery
OUT_01200,small,0.0,Pharmacy
OUT_01201,small,1.0,Grocery
OUT_01202,small,0.0,SMMT
OUT_01203,Large,3.0,SMMT
OUT_01204,Medium,1.0,Eatery
OUT_01205,small,1.0,Pharmacy
OUT_01206,small,0.0,SMMT
OUT_01207,Extra Large,5.0,Bakery
OUT_01208,small,0.0,Hotel
OUT_01210,Medium,2.0,Eatery
OUT_01211,Medium,1.0,Hotel
OUT_01212,Extra Large,5.0,Pharmacy
OUT_01213,small,0.0,Kiosk
OUT_01214,Large,5.0,Eatery
OUT_01215,Large,4.0,Grocery
OUT_01216,small,0.0,SMMT
OUT_01217,Large,4.0,Kiosk
OUT_01218,Medium,2.0,Grocery
OUT_01219,small,0.0,Eatery
OUT_01220,Medium,1.0,Grocery
OUT_01221,Extra Large,3.0,Hotel
OUT_01222,small,1.0,Pharmacy
OUT_01223,Medium,2.0,Hotel
OUT_01224,Medium,1.0,Eatery
OUT_01225,Medium,1.0,Grocery
OUT_01226,small,0.0,Bakery
OUT_01227,small,1.0,Kiosk
OUT_01228,small,1.0,Eatery
OUT_01229,small,1.0,Grocery
OUT_01230,Medium,1.0,Hotel
OUT_01231,small,1.0,SMMT
OUT_01232,small,0.0,Kiosk
OUT_01233,Medium,1.0,Grocery
OUT_01234,small,1.0,Kiosk
OUT_01235,Medium,1.0,Pharmacy
OUT_01236,Large,2.0,SMMT
OUT_01237,small,0.0,SMMT
OUT_01238,Medium,2.0,Kiosk
OUT_01239,Large,4.0,Kiosk
OUT_01240,small,1.0,Pharmacy
OUT_01241,Extra Large,4.0,SMMT
OUT_01242,small,0.0,SMMT
OUT_01243,small,1.0,Kiosk
OUT_01244,small,0.0,Pharmacy
OUT_01245,small,0.0,Grocery
OUT_01246,Large,3.0,Pharmacy
OUT_01247,small,1.0,Hotel
OUT_01248,small,1.0,Pharmacy
OUT_01249,small,0.0,Pharmacy
OUT_01250,Medium,2.0,Grocery
OUT_01251,small,1.0,SMMT
OUT_01252,small,1.0,Kiosk
OUT_01253,Large,2.0,Kiosk
OUT_01254,small,0.0,SMMT
OUT_01255,small,0.0,SMMT
OUT_01256,small,1.0,Eatery
OUT_01257,small,0.0,Kiosk
OUT_01258,Medium,1.0,Bakery
OUT_01259,small,0.0,Eatery
OUT_01260,small,1.0,Kiosk
OUT_01261,small,0.0,Eatery
OUT_01262,Large,4.0,SMMT
OUT_01263,Large,4.0,Hotel
OUT_01264,small,1.0,Bakery
OUT_01265,Medium,1.0,Eatery
OUT_01266,Medium,2.0,Kiosk
OUT_01267,Large,4.0,Bakery
OUT_01268,Medium,1.0,Grocery
OUT_01269,small,1.0,Eatery
OUT_01270,Large,5.0,Pharmacy
OUT_01271,small,1.0,SMMT
OUT_01272,Medium,1.0,Bakery
OUT_01273,Large,2.0,Grocery
OUT_01274,small,1.0,Hotel
OUT_01275,small,0.0,Grocery
OUT_01276,small,0.0,Grocery
OUT_01277,small,0.0,Bakery
OUT_01278,small,1.0,Grocery
OUT_01279,Medium,1.0,Hotel
OUT_01280,small,0.0,Pharmacy
OUT_01281,Medium,1.0,Eatery
OUT_01282,small,2.0,Eatery
OUT_01283,small,0.0,Grocery
OUT_01284,Medium,2.0,Kiosk
OUT_01285,small,1.0,Hotel
OUT_01286,small,0.0,Hotel
OUT_01287,Large,2.0,Hotel
OUT_01288,Large,4.0,Pharmacy
OUT_01289,small,0.0,Pharmacy
OUT_01290,Medium,2.0,Kiosk
OUT_01291,Large,2.0,Grocery
OUT_01292,Large,2.0,Bakery
OUT_01293,Medium,1.0,Kiosk
OUT_01294,small,0.0,Eatery
OUT_01295,Medium,2.0,Pharmacy
OUT_01296,small,0.0,Grocery
OUT_01297,small,0.0,Pharmacy
OUT_01298,Medium,2.0,Pharmacy
OUT_01299,Extra Large,2.0,Pharmacy
OUT_01300,Medium,2.0,SMMT
OUT_01301,small,0.0,Pharmacy
OUT_01302,small,0.0,Pharmacy
OUT_01303,small,0.0,Eatery
OUT_01304,Large,3.0,Bakery
OUT_01305,small,1.0,Kiosk
OUT_01306,Medium,1.0,Grocery
OUT_01307,Medium,2.0,Pharmacy
OUT_01308,small,0.0,Bakery
OUT_01309,small,1.0,Grocery
OUT_01310,small,0.0,Kiosk
OUT_01311,small,0.0,Grocery
OUT_01312,small,0.0,Kiosk
OUT_01313,small,0.0,Hotel
OUT_01314,Medium,1.0,Hotel
OUT_01315,small,0.0,Eatery
OUT_01316,Extra Large,4.0,Hotel
OUT_01317,small,0.0,Hotel
OUT_01318,small,0.0,SMMT
OUT_01319,small,0.0,Eatery
OUT_01320,small,0.0,Grocery
OUT_01321,small,0.0,Grocery
OUT_01322,small,1.0,Pharmacy
OUT_01323,Medium,1.0,Eatery
OUT_01324,small,0.0,Kiosk
OUT_01325,Medium,1.0,Grocery
OUT_01326,small,1.0,Hotel
OUT_01327,small,0.0,Grocery
OUT_01328,small,0.0,Pharmacy
OUT_01329,small,1.0,Pharmacy
OUT_01330,small,0.0,SMMT
OUT_01331,Large,5.0,Grocery
OUT_01332,Medium,2.0,Eatery
OUT_01333,small,0.0,Grocery
OUT_01334,Medium,1.0,Grocery
OUT_01335,small,0.0,Pharmacy
OUT_01336,small,1.0,Bakery
OUT_01337,small,0.0,Grocery
OUT_01338,Large,4.0,Hotel
OUT_01339,small,0.0,Pharmacy
OUT_01340,small,1.0,Pharmacy
OUT_01341,small,0.0,Grocery
OUT_01342,Medium,1.0,Pharmacy
OUT_01343,small,1.0,Bakery
OUT_01344,small,0.0,Kiosk
OUT_01345,small,0.0,Kiosk
OUT_01346,Medium,2.0,Hotel
OUT_01347,Medium,1.0,Bakery
OUT_01348,Medium,2.0,SMMT
OUT_01349,small,1.0,Pharmacy
OUT_01350,Medium,1.0,Grocery
OUT_01351,small,0.0,Eatery
OUT_01352,Large,2.0,Grocery
OUT_01353,small,0.0,Pharmacy
OUT_01354,small,0.0,Pharmacy
OUT_01355,Large,4.0,Bakery
OUT_01356,Medium,2.0,Hotel
OUT_01357,small,0.0,Grocery
OUT_01358,Medium,1.0,Hotel
OUT_01359,small,1.0,Bakery
OUT_01360,Medium,2.0,Hotel
OUT_01361,small,0.0,Pharmacy
OUT_01362,Extra Large,4.0,Grocery
OUT_01363,small,0.0,Bakery
OUT_01364,Medium,1.0,Eatery
OUT_01365,small,0.0,Hotel
OUT_01366,Medium,1.0,Pharmacy
OUT_01367,Medium,1.0,Eatery
OUT_01368,small,1.0,Eatery
OUT_01369,Large,3.0,SMMT
OUT_01370,small,0.0,SMMT
OUT_01371,small,0.0,Hotel
OUT_01372,Medium,2.0,SMMT
OUT_01373,Medium,2.0,Hotel
OUT_01374,Medium,1.0,Eatery
OUT_01375,Large,4.0,Grocery
OUT_01376,Extra Large,3.0,Pharmacy
OUT_01377,Medium,2.0,Kiosk
OUT_01378,small,0.0,Eatery
OUT_01379,small,0.0,Bakery
OUT_01380,Medium,2.0,Eatery
OUT_01381,small,0.0,Hotel
OUT_01382,Large,2.0,Bakery
OUT_01383,Medium,2.0,Pharmacy
OUT_01384,small,1.0,Grocery
OUT_01385,Medium,1.0,Eatery
OUT_01386,Medium,1.0,SMMT
OUT_01387,small,0.0,Bakery
OUT_01388,small,0.0,Kiosk
OUT_01389,Large,5.0,Hotel
OUT_01390,small,1.0,Eatery
OUT_01391,Large,3.0,Eatery
OUT_01392,small,0.0,Kiosk
OUT_01393,small,0.0,Pharmacy
OUT_01394,small,0.0,Kiosk
OUT_01395,Medium,2.0,Bakery
OUT_01396,Large,5.0,Bakery
OUT_01397,small,0.0,Kiosk
OUT_01398,small,0.0,Kiosk
OUT_01399,small,0.0,Eatery
OUT_01400,Large,2.0,Pharmacy
OUT_01401,Medium,2.0,Pharmacy
OUT_01402,small,1.0,Kiosk
OUT_01403,Medium,1.0,Grocery
OUT_01404,small,1.0,Kiosk
OUT_01405,small,2.0,Grocery
OUT_01406,small,0.0,Pharmacy
OUT_01407,small,0.0,Grocery
OUT_01408,Medium,1.0,Grocery
OUT_01409,Large,2.0,Grocery
OUT_01410,Large,4.0,Grocery
OUT_01411,Large,4.0,Grocery
OUT_01412,Medium,1.0,Grocery
OUT_01413,Medium,2.0,Grocery
OUT_01414,small,0.0,Bakery
OUT_01415,small,0.0,Hotel
OUT_01416,small,1.0,Pharmacy
OUT_01417,Medium,2.0,SMMT
OUT_01418,Medium,2.0,Kiosk
OUT_01419,Medium,2.0,Bakery
OUT_01420,Large,2.0,Kiosk
OUT_01421,small,1.0,Grocery
OUT_01422,small,0.0,Hotel
OUT_01423,small,0.0,Grocery
OUT_01424,small,5.0,SMMT
OUT_01425,Medium,1.0,SMMT
OUT_01426,small,0.0,Grocery
OUT_01427,small,0.0,Grocery
OUT_01428,Medium,1.0,SMMT
OUT_01429,small,0.0,Bakery
OUT_01430,small,0.0,Bakery
OUT_01431,small,0.0,SMMT
OUT_01432,small,1.0,Kiosk
OUT_01433,small,0.0,SMMT
OUT_01434,small,1.0,SMMT
OUT_01436,Medium,1.0,SMMT
OUT_01437,Large,3.0,Grocery
OUT_01438,small,0.0,Eatery
OUT_01439,Medium,1.0,Pharmacy
OUT_01440,Extra Large,2.0,Hotel
OUT_01441,Medium,2.0,Eatery
OUT_01442,Medium,1.0,Grocery
OUT_01444,Medium,1.0,Hotel
OUT_01445,Medium,1.0,Eatery
OUT_01446,small,0.0,Hotel
OUT_01447,Large,3.0,Bakery
OUT_01448,Medium,2.0,Bakery
OUT_01449,Medium,1.0,Kiosk
OUT_01450,small,0.0,Pharmacy
OUT_01451,Medium,1.0,Hotel
OUT_01452,small,0.0,Pharmacy
OUT_01453,Large,3.0,Pharmacy
OUT_01454,small,0.0,SMMT
OUT_01455,small,0.0,Pharmacy
OUT_01456,small,0.0,SMMT
