Outlet_ID,Trade_Spend_Allocation_LKR
OUT_06212,0
OUT_06213,0
OUT_06214,0
OUT_06215,5000
OUT_06216,0
OUT_06217,0
OUT_06218,0
OUT_06219,0
OUT_06220,0
OUT_06221,0
OUT_06222,0
OUT_06223,0
OUT_06224,0
OUT_06225,0
OUT_06226,0
OUT_06227,0
OUT_06228,2000
OUT_06229,0
OUT_06230,0
OUT_06231,0
OUT_06232,2000
OUT_06233,0
OUT_06234,0
OUT_06235,0
OUT_06236,0
OUT_06237,0
OUT_06238,0
OUT_06239,0
OUT_06240,0
OUT_06241,0
OUT_06242,2000
OUT_06243,0
OUT_06244,0
OUT_06245,0
OUT_06246,2000
OUT_06247,0
OUT_06248,0
OUT_06249,0
OUT_06250,0
OUT_06251,0
OUT_06252,2000
OUT_06253,0
OUT_06254,0
OUT_06255,2000
OUT_06256,0
OUT_06257,2000
OUT_06258,0
OUT_06259,0
OUT_06260,0
OUT_06261,0
OUT_06262,2000
OUT_06263,0
OUT_06264,2000
OUT_06265,0
OUT_06266,0
OUT_06267,0
OUT_06268,0
OUT_06269,0
OUT_06270,0
OUT_06271,2000
OUT_06272,0
OUT_06273,0
OUT_06274,0
OUT_06275,0
OUT_06276,0
OUT_06277,0
OUT_06278,5000
OUT_06279,0
OUT_06280,0
OUT_06281,0
OUT_06282,0
OUT_06283,0
OUT_06284,2000
OUT_06285,0
OUT_06286,0
OUT_06287,0
OUT_06288,0
OUT_06289,0
OUT_06290,0
OUT_06292,0
OUT_06293,0
OUT_06295,0
OUT_06296,0
OUT_06297,0
OUT_06298,0
OUT_06299,0
OUT_06300,0
OUT_06301,0
OUT_06302,0
OUT_06303,0
OUT_06304,5000
OUT_06305,0
OUT_06306,0
OUT_06307,0
OUT_06308,0
OUT_06309,0
OUT_06310,0
OUT_06311,0
OUT_06312,0
OUT_06313,0
OUT_06314,0
OUT_06315,2000
OUT_06316,0
OUT_06317,0
OUT_06318,0
OUT_06319,0
OUT_06320,0
OUT_06321,15000
OUT_06322,0
OUT_06323,2000
OUT_06324,0
OUT_06325,0
OUT_06326,0
OUT_06327,2000
OUT_06328,0
OUT_06329,0
OUT_06330,0
OUT_06331,0
OUT_06332,2000
OUT_06333,0
OUT_06334,0
OUT_06335,0
OUT_06336,2000
OUT_06337,0
OUT_06338,0
OUT_06339,0
OUT_06341,0
OUT_06342,0
OUT_06343,0
OUT_06344,0
OUT_06345,0
OUT_06346,0
OUT_06347,0
OUT_06348,0
OUT_06349,0
OUT_06350,0
OUT_06351,0
OUT_06352,0
OUT_06353,0
OUT_06355,2000
OUT_06356,5000
OUT_06357,0
OUT_06358,5000
OUT_06359,0
OUT_06360,0
OUT_06361,2000
OUT_06362,0
OUT_06363,0
OUT_06364,0
OUT_06365,0
OUT_06366,0
OUT_06367,2000
OUT_06368,0
OUT_06369,0
OUT_06370,2000
OUT_06371,0
OUT_06372,0
OUT_06373,5000
OUT_06374,0
OUT_06375,2000
OUT_06376,0
OUT_06377,0
OUT_06378,0
OUT_06379,0
OUT_06380,0
OUT_06381,5000
OUT_06382,0
OUT_06383,0
OUT_06384,0
OUT_06385,0
OUT_06386,2000
OUT_06387,2000
OUT_06388,0
OUT_06389,0
OUT_06390,0
OUT_06391,0
OUT_06392,2000
OUT_06393,0
OUT_06394,0
OUT_06395,0
OUT_06396,0
OUT_06397,0
OUT_06398,0
OUT_06399,0
OUT_06400,0
OUT_06401,0
OUT_06402,2000
OUT_06403,2000
OUT_06404,2000
OUT_06405,0
OUT_06406,2000
OUT_06407,0
OUT_06408,0
OUT_06409,0
OUT_06410,2000
OUT_06411,0
OUT_06412,0
OUT_06413,0
OUT_06414,5000
OUT_06415,2000
OUT_06416,0
OUT_06417,5000
OUT_06418,0
OUT_06419,0
OUT_06420,2000
OUT_06421,0
OUT_06422,0
OUT_06423,0
OUT_06424,0
OUT_06425,0
OUT_06427,2000
OUT_06428,0
OUT_06429,0
OUT_06430,0
OUT_06431,0
OUT_06432,2000
OUT_06433,0
OUT_06434,0
OUT_06435,0
OUT_06436,2000
OUT_06437,0
OUT_06438,0
OUT_06439,2000
OUT_06440,0
OUT_06441,0
OUT_06442,0
OUT_06443,0
OUT_06444,0
OUT_06445,0
OUT_06446,0
OUT_06447,0
OUT_06448,0
OUT_06449,0
OUT_06450,0
OUT_06451,0
OUT_06452,0
OUT_06453,0
OUT_06454,0
OUT_06456,0
OUT_06457,0
OUT_06458,0
OUT_06459,0
OUT_06460,0
OUT_06461,0
OUT_06462,2000
OUT_06463,0
OUT_06464,0
OUT_06465,0
OUT_06466,2000
OUT_06467,0
OUT_06468,0
OUT_06469,0
OUT_06470,0
OUT_06471,0
OUT_06472,2000
OUT_06473,0
OUT_06474,0
OUT_06475,0
OUT_06476,0
OUT_06477,0
OUT_06478,0
OUT_06479,0
OUT_06480,0
OUT_06481,0
OUT_06482,0
OUT_06483,0
OUT_06484,0
OUT_06485,0
OUT_06486,0
OUT_06487,0
OUT_06488,0
OUT_06489,0
OUT_06490,2000
OUT_06491,0
OUT_06492,0
OUT_06493,0
OUT_06494,0
OUT_06495,0
OUT_06496,0
OUT_06497,0
OUT_06498,0
OUT_06499,5000
OUT_06500,0
OUT_06501,2000
OUT_06502,2000
OUT_06503,0
OUT_06504,0
OUT_06505,0
OUT_06506,0
OUT_06507,2000
OUT_06508,0
OUT_06509,0
OUT_06510,0
OUT_06511,0
OUT_06512,0
OUT_06513,0
OUT_06514,0
OUT_06515,0
OUT_06516,0
OUT_06517,0
OUT_06518,2000
OUT_06519,0
OUT_06520,0
OUT_06521,0
OUT_06522,0
OUT_06523,0
OUT_06524,0
OUT_06525,0
OUT_06526,0
OUT_06527,0
OUT_06528,0
OUT_06529,2000
OUT_06530,0
OUT_06531,0
OUT_06532,0
OUT_06533,0
OUT_06534,0
OUT_06535,2000
OUT_06536,0
OUT_06537,0
OUT_06538,2000
OUT_06539,0
OUT_06540,2000
OUT_06541,0
OUT_06542,0
OUT_06543,0
OUT_06544,0
OUT_06545,2000
OUT_06546,0
OUT_06547,0
OUT_06548,0
OUT_06549,0
OUT_06550,0
OUT_06551,0
OUT_06552,0
OUT_06553,0
OUT_06554,0
OUT_06555,0
OUT_06556,2000
OUT_06557,0
OUT_06558,0
OUT_06559,2000
OUT_06560,0
OUT_06561,0
OUT_06562,0
OUT_06563,0
OUT_06564,0
OUT_06565,2000
OUT_06566,0
OUT_06567,2000
OUT_06568,0
OUT_06569,0
OUT_06570,0
OUT_06571,0
OUT_06572,0
OUT_06573,2000
OUT_06574,2000
OUT_06575,0
OUT_06576,0
OUT_06577,0
OUT_06578,0
OUT_06579,2000
OUT_06580,0
OUT_06581,0
OUT_06582,0
OUT_06583,0
OUT_06584,0
OUT_06585,0
OUT_06586,0
OUT_06588,0
OUT_06589,5000
OUT_06590,2000
OUT_06593,0
OUT_06594,0
OUT_06595,2000
OUT_06596,0
OUT_06597,0
OUT_06598,0
OUT_06599,0
OUT_06600,0
OUT_06601,0
OUT_06602,0
OUT_06603,0
OUT_06604,0
OUT_06605,0
OUT_06606,0
OUT_06607,0
OUT_06608,2000
OUT_06609,0
OUT_06610,0
OUT_06611,0
OUT_06612,0
OUT_06613,2000
OUT_06614,0
OUT_06615,2000
OUT_06616,0
OUT_06617,0
OUT_06618,0
OUT_06619,0
OUT_06620,0
OUT_06621,0
OUT_06622,0
OUT_06623,0
OUT_06624,0
OUT_06625,5000
OUT_06626,0
OUT_06627,0
OUT_06628,0
OUT_06629,2000
OUT_06630,0
OUT_06631,2000
OUT_06632,0
OUT_06633,0
OUT_06634,0
OUT_06635,0
OUT_06636,0
OUT_06637,0
OUT_06638,0
OUT_06639,0
OUT_06640,0
OUT_06641,0
OUT_06642,0
OUT_06643,0
OUT_06644,0
OUT_06645,2000
OUT_06646,0
OUT_06647,0
OUT_06648,2000
OUT_06649,0
OUT_06650,0
OUT_06651,0
OUT_06652,0
OUT_06653,0
OUT_06654,0
OUT_06656,0
OUT_06657,0
OUT_06658,5000
OUT_06659,0
OUT_06660,5000
OUT_06661,0
OUT_06662,0
OUT_06663,2000
OUT_06664,0
OUT_06665,0
OUT_06666,0
OUT_06667,0
OUT_06668,0
OUT_06669,0
OUT_06670,0
OUT_06671,0
OUT_06672,0
OUT_06673,0
OUT_06674,0
OUT_06675,0
OUT_06676,0
OUT_06677,2000
OUT_06678,0
OUT_06679,0
OUT_06680,0
OUT_06681,0
OUT_06682,2000
OUT_06683,0
OUT_06684,0
OUT_06685,0
OUT_06686,0
OUT_06687,0
OUT_06688,0
OUT_06690,0
OUT_06691,0
OUT_06692,0
OUT_06693,0
OUT_06694,0
OUT_06695,0
OUT_06696,2000
OUT_06697,0
OUT_06698,2000
OUT_06699,5000
OUT_06700,0
OUT_06701,0
OUT_06702,0
OUT_06703,0
OUT_06704,0
OUT_06705,2000
OUT_06706,0
OUT_06707,0
OUT_06708,0
OUT_06709,0
OUT_06710,0
OUT_06711,2000
OUT_06712,0
OUT_06713,0
OUT_06714,0
OUT_06716,0
OUT_06717,0
OUT_06718,2000
OUT_06719,0
OUT_06720,2000
OUT_06721,0
OUT_06722,0
OUT_06723,0
OUT_06724,2000
OUT_06725,2000
OUT_06726,0
OUT_06727,0
OUT_06728,0
OUT_06729,0
OUT_06730,0
OUT_06731,0
OUT_06732,0
OUT_06733,5000
OUT_06734,0
OUT_06735,0
OUT_06736,2000
OUT_06737,0
OUT_06738,0
OUT_06739,0
OUT_06740,0
OUT_06741,0
OUT_06742,0
OUT_06743,0
OUT_06744,2000
OUT_06745,0
OUT_06746,0
OUT_06747,0
OUT_06748,0
OUT_06749,0
OUT_06750,0
OUT_06751,0
OUT_06752,0
OUT_06753,0
OUT_06754,0
OUT_06755,0
OUT_06756,2000
OUT_06757,0
OUT_06758,2000
OUT_06759,0
OUT_06760,2000
OUT_06761,0
OUT_06762,0
OUT_06763,2000
OUT_06764,2000
OUT_06765,0
OUT_06766,0
OUT_06767,0
OUT_06768,0
OUT_06769,0
OUT_06770,0
OUT_06771,0
OUT_06772,0
OUT_06773,0
OUT_06774,0
OUT_06775,0
OUT_06776,0
OUT_06777,2000
OUT_06778,0
OUT_06779,0
OUT_06780,0
OUT_06781,0
OUT_06782,0
OUT_06783,0
OUT_06784,0
OUT_06785,0
OUT_06786,0
OUT_06787,0
OUT_06788,0
OUT_06789,0
OUT_06790,0
OUT_06791,0
OUT_06792,0
OUT_06793,0
OUT_06794,0
OUT_06795,0
OUT_06796,0
OUT_06797,2000
OUT_06798,2000
OUT_06799,0
OUT_06800,0
OUT_06801,0
OUT_06802,0
OUT_06803,0
OUT_06804,2000
OUT_06805,0
OUT_06806,0
OUT_06808,0
OUT_06809,0
OUT_06810,2000
OUT_06811,0
OUT_06812,0
OUT_06813,0
OUT_06814,0
OUT_06815,2000
OUT_06816,0
OUT_06817,2000
OUT_06818,5000
OUT_06819,0
OUT_06820,0
OUT_06821,0
OUT_06822,0
OUT_06823,0
OUT_06824,0
OUT_06825,0
OUT_06826,2000
OUT_06827,0
OUT_06829,0
OUT_06830,5000
OUT_06831,0
OUT_06832,0
OUT_06833,0
OUT_06834,0
OUT_06835,0
OUT_06836,0
OUT_06837,0
OUT_06838,0
OUT_06839,2000
OUT_06840,0
OUT_06841,0
OUT_06842,0
OUT_06843,2000
OUT_06844,0
OUT_06845,0
OUT_06846,0
OUT_06847,0
OUT_06848,0
OUT_06849,0
OUT_06850,0
OUT_06851,0
OUT_06852,0
OUT_06853,0
OUT_06854,0
OUT_06855,0
OUT_06856,0
OUT_06857,0
OUT_06858,0
OUT_06859,0
OUT_06860,2000
OUT_06861,0
OUT_06863,2000
OUT_06864,0
OUT_06865,0
OUT_06866,0
OUT_06867,0
OUT_06868,0
OUT_06869,0
OUT_06870,0
OUT_06871,0
OUT_06872,0
OUT_06873,0
OUT_06874,0
OUT_06875,0
OUT_06876,0
OUT_06877,0
OUT_06878,0
OUT_06879,2000
OUT_06880,0
OUT_06881,5000
OUT_06882,2000
OUT_06883,0
OUT_06884,0
OUT_06885,0
OUT_06886,0
OUT_06887,0
OUT_06888,2000
OUT_06889,0
OUT_06890,0
OUT_06891,0
OUT_06892,0
OUT_06893,0
OUT_06894,0
OUT_06895,0
OUT_06897,0
OUT_06898,0
OUT_06899,0
OUT_06900,0
OUT_06901,0
OUT_06902,0
OUT_06903,0
OUT_06904,0
OUT_06905,0
OUT_06906,5000
OUT_06907,0
OUT_06908,0
OUT_06909,0
OUT_06910,0
OUT_06911,0
OUT_06912,0
OUT_06913,0
OUT_06914,0
OUT_06915,2000
OUT_06916,0
OUT_06917,0
OUT_06918,0
OUT_06919,0
OUT_06920,0
OUT_06921,0
OUT_06922,2000
OUT_06923,0
OUT_06924,0
OUT_06925,0
OUT_06926,0
OUT_06927,0
OUT_06928,2000
OUT_06929,0
OUT_06930,0
OUT_06931,0
OUT_06932,0
OUT_06933,0
OUT_06934,2000
OUT_06935,0
OUT_06936,0
OUT_06937,0
OUT_06938,2000
OUT_06939,0
OUT_06940,5000
OUT_06941,0
OUT_06942,0
OUT_06943,0
OUT_06944,0
OUT_06945,0
OUT_06946,0
OUT_06947,0
OUT_06948,0
OUT_06949,0
OUT_06950,0
OUT_06951,0
OUT_06952,2000
OUT_06953,0
OUT_06954,0
OUT_06955,0
OUT_06956,0
OUT_06957,0
OUT_06958,0
OUT_06959,0
OUT_06960,0
OUT_06961,2000
OUT_06962,0
OUT_06963,0
OUT_06964,0
OUT_06965,0
OUT_06966,0
OUT_06967,0
OUT_06968,0
OUT_06969,0
OUT_06970,0
OUT_06971,0
OUT_06972,0
OUT_06973,0
OUT_06974,0
OUT_06975,0
OUT_06976,2000
OUT_06977,0
OUT_06978,0
OUT_06979,0
OUT_06980,0
OUT_06981,5000
OUT_06982,0
OUT_06983,0
OUT_06984,0
OUT_06985,2000
OUT_06986,0
OUT_06988,0
OUT_06989,0
OUT_06990,0
OUT_06991,0
OUT_06992,0
OUT_06993,0
OUT_06994,0
OUT_06995,0
OUT_06996,2000
OUT_06997,0
OUT_06999,0
OUT_07000,2000
OUT_07001,0
OUT_07002,2000
OUT_07003,0
OUT_07004,0
OUT_07005,0
OUT_07006,0
OUT_07007,0
OUT_07008,2000
OUT_07009,0
OUT_07010,0
OUT_07011,0
OUT_07012,2000
OUT_07013,5000
OUT_07014,0
OUT_07015,0
OUT_07016,5000
OUT_07017,0
OUT_07018,0
OUT_07019,0
OUT_07020,0
OUT_07021,0
OUT_07022,0
OUT_07023,0
OUT_07024,0
OUT_07025,0
OUT_07026,2000
OUT_07027,5000
OUT_07028,0
OUT_07030,0
OUT_07031,2000
OUT_07032,0
OUT_07033,0
OUT_07034,0
OUT_07035,2000
OUT_07036,0
OUT_07037,0
OUT_07038,0
OUT_07039,0
OUT_07040,0
OUT_07041,0
OUT_07042,0
OUT_07043,0
OUT_07044,0
OUT_07045,0
OUT_07046,0
OUT_07047,0
OUT_07048,2000
OUT_07049,0
OUT_07050,0
OUT_07051,0
OUT_07052,0
OUT_07053,0
OUT_07054,0
OUT_07055,0
OUT_07056,2000
OUT_07057,2000
OUT_07058,0
OUT_07059,0
OUT_07060,0
OUT_07061,2000
OUT_07062,0
OUT_07063,0
OUT_07064,0
OUT_07065,2000
OUT_07066,0
OUT_07067,0
OUT_07068,2000
OUT_07069,0
OUT_07070,0
OUT_07071,0
OUT_07072,0
OUT_07073,0
OUT_07074,0
OUT_07075,0
OUT_07076,0
OUT_07077,0
OUT_07078,0
OUT_07079,0
OUT_07080,5000
OUT_07081,0
OUT_07082,0
OUT_07083,0
OUT_07084,0
OUT_07085,0
OUT_07086,0
OUT_07087,0
OUT_07088,0
OUT_07089,5000
OUT_07090,0
OUT_07091,0
OUT_07092,0
OUT_07093,2000
OUT_07094,0
OUT_07095,0
OUT_07096,0
OUT_07097,0
OUT_07098,0
OUT_07099,0
OUT_07100,2000
OUT_07101,2000
OUT_07102,0
OUT_07103,0
OUT_07104,0
OUT_07105,0
OUT_07106,0
OUT_07107,0
OUT_07108,2000
OUT_07109,0
OUT_07110,0
OUT_07111,0
OUT_07112,0
OUT_07113,0
OUT_07114,0
OUT_07115,0
OUT_07116,0
OUT_07117,0
OUT_07118,0
OUT_07119,0
OUT_07120,0
OUT_07121,2000
OUT_07122,2000
OUT_07123,0
OUT_07124,2000
OUT_07125,0
OUT_07126,0
OUT_07127,0
OUT_07128,0
OUT_07129,0
OUT_07130,0
OUT_07131,0
OUT_07132,0
OUT_07133,0
OUT_07134,0
OUT_07135,2000
OUT_07136,0
OUT_07137,0
OUT_07138,2000
OUT_07139,0
OUT_07140,0
OUT_07141,2000
OUT_07142,0
OUT_07143,0
OUT_07144,2000
OUT_07145,0
OUT_07146,0
OUT_07147,2000
OUT_07148,2000
OUT_07149,0
OUT_07150,0
OUT_07151,0
OUT_07152,0
OUT_07153,0
OUT_07154,0
OUT_07155,0
OUT_07156,2000
OUT_07157,0
OUT_07158,0
OUT_07159,0
OUT_07160,0
OUT_07161,5000
OUT_07162,0
OUT_07163,0
OUT_07164,0
OUT_07166,0
OUT_07167,0
OUT_07168,0
OUT_07169,0
OUT_07170,0
OUT_07171,0
OUT_07172,0
OUT_07173,0
OUT_07174,0
OUT_07175,0
OUT_07176,0
OUT_07177,5000
OUT_07178,0
OUT_07179,0
OUT_07180,0
OUT_07181,0
OUT_07182,0
OUT_07183,2000
OUT_07184,0
OUT_07185,0
OUT_07186,0
OUT_07187,2000
OUT_07188,2000
OUT_07189,0
OUT_07190,0
OUT_07191,0
OUT_07192,0
OUT_07193,0
OUT_07194,2000
OUT_07195,2000
OUT_07196,0
OUT_07197,0
OUT_07198,0
OUT_07199,0
OUT_07200,0
OUT_07201,0
OUT_07202,0
OUT_07203,0
OUT_07204,0
OUT_07206,0
OUT_07207,0
OUT_07208,0
OUT_07209,0
OUT_07210,0
OUT_07211,0
OUT_07212,0
OUT_07213,0
OUT_07214,5000
OUT_07215,5000
OUT_07216,0
OUT_07218,0
OUT_07219,2000
OUT_07220,0
OUT_07221,0
OUT_07222,0
OUT_07223,2000
OUT_07225,5000
OUT_07226,0
OUT_07227,0
OUT_07228,0
OUT_07229,0
OUT_07230,0
OUT_07231,0
OUT_07232,0
OUT_07233,5000
OUT_07234,0
OUT_07235,0
OUT_07236,0
OUT_07237,0
OUT_07238,0
OUT_07239,0
OUT_07240,0
OUT_07241,0
OUT_07242,0
OUT_07243,0
OUT_07244,0
OUT_07245,0
OUT_07246,0
OUT_07247,0
OUT_07248,0
OUT_07249,0
OUT_07250,2000
OUT_07251,0
OUT_07252,0
OUT_07253,0
OUT_07254,0
OUT_07255,0
OUT_07256,0
OUT_07257,0
OUT_07258,2000
OUT_07260,0
OUT_07261,0
OUT_07262,0
OUT_07263,2000
OUT_07264,0
OUT_07265,0
OUT_07266,2000
OUT_07267,0
OUT_07268,0
OUT_07269,0
OUT_07270,0
OUT_07271,0
OUT_07272,0
OUT_07273,2000
OUT_07274,2000
OUT_07275,0
OUT_07276,2000
OUT_07277,0
OUT_07278,0
OUT_07279,0
OUT_07280,0
OUT_07281,2000
OUT_07282,0
OUT_07283,0
OUT_07284,0
OUT_07285,10000
OUT_07286,0
OUT_07287,0
OUT_07288,0
OUT_07289,2000
OUT_07290,0
OUT_07291,0
OUT_07292,0
OUT_07293,0
OUT_07294,0
OUT_07295,0
OUT_07296,0
OUT_07297,0
OUT_07298,2000
OUT_07299,0
OUT_07300,2000
OUT_07301,0
OUT_07302,0
OUT_07303,0
OUT_07304,0
OUT_07305,2000
OUT_07306,0
OUT_07307,2000
OUT_07308,0
OUT_07309,0
OUT_07310,0
OUT_07311,0
OUT_07312,0
OUT_07313,0
OUT_07314,2000
OUT_07315,0
OUT_07316,5000
OUT_07317,2000
OUT_07318,0
OUT_07319,0
OUT_07320,0
OUT_07321,2000
OUT_07322,0
OUT_07323,0
OUT_07324,2000
OUT_07325,0
OUT_07326,0
OUT_07327,2000
OUT_07328,0
OUT_07329,0
OUT_07330,0
OUT_07331,2000
OUT_07332,0
OUT_07333,0
OUT_07334,0
OUT_07335,2000
OUT_07336,0
OUT_07337,0
OUT_07338,0
OUT_07340,0
OUT_07341,2000
OUT_07342,0
OUT_07343,0
OUT_07344,0
OUT_07346,0
OUT_07347,0
OUT_07348,0
OUT_07349,2000
OUT_07350,0
OUT_07351,0
OUT_07352,0
OUT_07353,0
OUT_07354,0
OUT_07355,0
OUT_07356,0
OUT_07357,0
OUT_07358,0
OUT_07359,0
OUT_07360,0
OUT_07361,0
OUT_07362,0
OUT_07363,0
OUT_07364,0
OUT_07365,0
OUT_07366,0
OUT_07367,2000
OUT_07368,0
OUT_07370,0
OUT_07371,0
OUT_07372,0
OUT_07373,0
OUT_07374,2000
OUT_07375,0
OUT_07376,0
OUT_07377,0
OUT_07378,2000
OUT_07379,0
OUT_07380,2000
OUT_07381,2000
OUT_07382,0
OUT_07383,0
OUT_07384,0
OUT_07385,0
OUT_07386,2000
OUT_07387,0
OUT_07388,5000
OUT_07389,0
OUT_07390,0
OUT_07391,2000
OUT_07392,0
OUT_07393,2000
OUT_07394,0
OUT_07395,0
OUT_07396,0
OUT_07397,0
OUT_07398,0
OUT_07399,0
OUT_07400,0
OUT_07401,0
OUT_07402,0
OUT_07403,0
OUT_07404,0
OUT_07405,0
OUT_07406,0
OUT_07407,0
OUT_07408,5000
OUT_07409,0
OUT_07410,0
OUT_07411,0
OUT_07412,0
OUT_07413,0
OUT_07414,0
OUT_07415,0
OUT_07416,0
OUT_07417,5000
OUT_07418,0
OUT_07419,0
OUT_07420,0
OUT_07421,0
OUT_07422,2000
OUT_07423,0
OUT_07424,0
OUT_07425,0
OUT_07426,0
OUT_07427,0
OUT_07428,0
OUT_07429,0
OUT_07430,0
OUT_07431,0
OUT_07432,0
OUT_07433,0
OUT_07434,0
OUT_07435,0
OUT_07436,0
OUT_07437,0
OUT_07438,0
OUT_07439,0
OUT_07440,2000
OUT_07441,0
OUT_07442,0
OUT_07443,2000
OUT_07444,0
OUT_07445,0
OUT_07446,0
OUT_07447,0
OUT_07448,0
OUT_07449,2000
OUT_07450,0
OUT_07451,2000
OUT_07452,0
OUT_07453,0
OUT_07454,0
OUT_07455,0
OUT_07456,0
OUT_07457,0
OUT_07458,0
OUT_07459,0
OUT_07460,0
OUT_07461,0
OUT_07462,0
OUT_07463,0
OUT_07464,0
OUT_07465,0
OUT_07466,0
OUT_07467,0
OUT_07468,0
OUT_07469,2000
OUT_07470,0
OUT_07471,0
OUT_07472,2000
OUT_07473,0
OUT_07474,2000
OUT_07475,0
OUT_07476,0
OUT_07477,0
OUT_07478,2000
OUT_07479,0
OUT_07480,2000
OUT_07481,0
OUT_07482,0
OUT_07483,2000
OUT_07484,0
OUT_07485,0
OUT_07486,0
OUT_07487,0
OUT_07488,0
OUT_07489,0
OUT_07490,0
OUT_07491,0
OUT_07492,2000
OUT_07493,0
OUT_07494,0
OUT_07495,0
OUT_07496,0
OUT_07497,0
OUT_07498,0
OUT_07499,0
OUT_07500,0
OUT_07501,0
OUT_07502,0
OUT_07503,0
OUT_07504,5000
OUT_07505,2000
OUT_07506,0
OUT_07507,0
OUT_07508,0
OUT_07509,0
OUT_07510,0
OUT_07511,0
OUT_07512,0
OUT_07513,0
OUT_07514,0
OUT_07515,2000
OUT_07516,0
OUT_07517,0
OUT_07518,0
OUT_07519,5000
OUT_07520,0
OUT_07521,0
OUT_07522,0
OUT_07523,0
OUT_07524,0
OUT_07525,0
OUT_07526,0
OUT_07527,0
OUT_07528,0
OUT_07529,0
OUT_07530,0
OUT_07531,2000
OUT_07532,0
OUT_07533,0
OUT_07534,0
OUT_07535,0
OUT_07536,0
OUT_07537,0
OUT_07538,0
OUT_07539,0
OUT_07540,0
OUT_07541,0
OUT_07542,0
OUT_07543,0
OUT_07544,0
OUT_07545,0
OUT_07546,2000
OUT_07547,0
OUT_07548,0
OUT_07549,0
OUT_07550,0
OUT_07551,0
OUT_07552,0
OUT_07553,5000
OUT_07554,0
OUT_07555,0
OUT_07556,0
OUT_07557,2000
OUT_07558,0
OUT_07559,0
OUT_07560,0
OUT_07561,0
OUT_07562,0
OUT_07563,0
OUT_07564,0
OUT_07565,2000
OUT_07566,0
OUT_07567,0
OUT_07568,0
OUT_07569,0
OUT_07570,0
OUT_07571,0
OUT_07572,0
OUT_07573,0
OUT_07574,2000
OUT_07575,0
OUT_07576,0
OUT_07577,0
OUT_07578,2000
OUT_07579,0
OUT_07580,0
OUT_07581,2000
OUT_07582,0
OUT_07583,0
OUT_07584,0
OUT_07585,0
OUT_07586,0
OUT_07587,2000
OUT_07588,0
OUT_07589,0
OUT_07590,2000
OUT_07591,2000
OUT_07592,0
OUT_07593,0
OUT_07594,0
OUT_07595,0
OUT_07596,0
OUT_07597,0
OUT_07598,0
OUT_07599,0
OUT_07600,2000
OUT_07601,0
OUT_07602,0
OUT_07603,0
OUT_07604,5000
OUT_07605,2000
OUT_07606,0
OUT_07607,0
OUT_07608,0
OUT_07609,0
OUT_07610,0
OUT_07611,0
OUT_07612,0
OUT_07613,0
OUT_07614,0
OUT_07615,0
OUT_07616,0
OUT_07617,2000
OUT_07618,0
OUT_07619,0
OUT_07620,0
OUT_07621,0
OUT_07622,0
OUT_07623,0
OUT_07624,0
OUT_07626,0
OUT_07627,0
OUT_07628,0
OUT_07629,2000
OUT_07630,2000
OUT_07631,0
OUT_07632,0
OUT_07633,5000
OUT_07634,0
OUT_07635,2000
OUT_07636,2000
OUT_07637,0
OUT_07638,0
OUT_07639,5000
OUT_07640,0
OUT_07641,0
OUT_07642,0
OUT_07643,0
OUT_07644,0
OUT_07645,0
OUT_07646,0
OUT_07647,0
OUT_07648,0
OUT_07649,0
OUT_07650,0
OUT_07651,0
OUT_07652,0
OUT_07653,0
OUT_07654,0
OUT_07655,5000
OUT_07656,0
OUT_07657,0
OUT_07658,5000
OUT_07659,0
OUT_07660,0
OUT_07661,0
OUT_07662,0
OUT_07663,0
OUT_07664,0
OUT_07665,0
OUT_07666,0
OUT_07667,0
OUT_07668,0
OUT_07669,0
OUT_07670,0
OUT_07671,2000
OUT_07672,0
OUT_07673,0
OUT_07674,2000
OUT_07676,0
OUT_07677,2000
OUT_07678,0
OUT_07679,0
OUT_07680,0
OUT_07681,0
OUT_07682,2000
OUT_07683,0
OUT_07684,0
OUT_07685,2000
OUT_07686,0
OUT_07687,2000
OUT_07688,2000
OUT_07689,0
OUT_07690,0
OUT_07691,0
OUT_07692,0
OUT_07693,0
OUT_07694,0
OUT_07695,0
OUT_07696,0
OUT_07697,0
OUT_07698,0
OUT_07699,0
OUT_07700,0
OUT_07701,2000
OUT_07702,2000
OUT_07703,2000
OUT_07704,2000
OUT_07705,0
OUT_07706,0
OUT_07707,0
OUT_07708,0
OUT_07709,0
OUT_07710,0
OUT_07711,0
OUT_07712,0
OUT_07713,0
OUT_07714,0
OUT_07715,0
OUT_07716,0
OUT_07717,0
OUT_07718,0
OUT_07719,0
OUT_07720,5000
OUT_07721,0
OUT_07722,2000
OUT_07723,0
OUT_07724,0
OUT_07725,0
OUT_07726,0
OUT_07727,0
OUT_07728,0
OUT_07729,0
OUT_07730,0
OUT_07731,0
OUT_07732,0
OUT_07733,0
OUT_07734,2000
OUT_07735,0
OUT_07736,2000
OUT_07737,0
OUT_07738,0
OUT_07739,0
OUT_07740,0
OUT_07741,0
OUT_07742,2000
OUT_07743,0
OUT_07744,0
OUT_07745,0
OUT_07746,2000
OUT_07747,0
OUT_07748,0
OUT_07749,0
OUT_07750,0
OUT_07751,0
OUT_07752,0
OUT_07753,0
OUT_07754,0
OUT_07755,0
OUT_07756,0
OUT_07757,0
OUT_07758,0
OUT_07759,0
OUT_07760,0
OUT_07761,0
OUT_07762,5000
OUT_07763,0
